877061598,D4,2090,14005,OK
877075598,D4,2091,13998,OK
877089598,D4,2090,14000,OK
877103598,D4,2091,14004,OK
877117598,D4,2090,13999,OK
877131598,D4,2090,13999,OK
877145598,D4,2091,13999,OK
877159598,D4,2090,14004,OK
877173598,D4,2090,14000,OK
877187598,D4,2090,13999,OK
877201598,D4,2090,13999,OK
877215598,D4,2091,14004,OK
877229598,D4,2090,13999,OK
877243598,D4,2090,13999,OK
877257598,D4,2090,14004,OK
877271598,D4,2090,13999,OK
877285598,D4,2091,13999,OK
877299598,D4,2091,14004,OK
877313598,D4,2091,13999,OK
877327598,D4,2090,14000,OK
877341598,D4,2090,13998,OK
877355598,D4,2091,14004,OK
877369598,D4,2090,14012,OK
877383598,D4,2090,13988,OK
877397598,D4,2090,14003,OK
877411598,D4,2090,13999,OK
877425598,D4,2090,13999,OK
877439598,D4,2090,14005,OK
877453598,D4,2090,13999,OK
877467598,D4,2090,13998,OK
877481598,D4,2091,13999,OK
877495598,D4,2091,14004,OK
877509598,D4,2091,13999,OK
877523598,D4,2091,13999,OK
877537598,D4,2091,13999,OK
877551598,D4,2090,14005,OK
877565598,D4,2090,13999,OK
877579598,D4,2090,13999,OK
877593598,D4,2090,14004,OK
877607598,D4,2090,13999,OK
877621598,D4,2090,13999,OK
877635598,D4,2090,14004,OK
877649598,D4,2090,13999,OK
877663598,D4,2090,13999,OK
877677598,D4,2091,13999,OK
877691598,D4,2091,14004,OK
877705598,D4,2091,13999,OK
877719598,D4,2090,14012,OK
877733598,D4,2091,13991,OK
877747598,D4,2090,14000,OK
877761598,D4,2090,13999,OK
877775598,D4,2090,14004,OK
877789598,D4,2090,13999,OK
877803598,D4,2090,13999,OK
877817598,D4,2090,13999,OK
877831598,D4,2090,14005,OK
877845598,D4,2091,13997,OK
877859598,D4,2091,14000,OK
877873598,D4,2091,14004,OK
877887598,D4,2090,13999,OK
877901598,D4,2091,13999,OK
877915598,D4,2091,13999,OK
877929598,D4,2091,14004,OK
877943598,D4,2090,14000,OK
877957598,D4,2090,13999,OK
877971598,D4,2090,14004,OK
877985598,D4,2090,13999,OK
877999598,D4,2090,13999,OK
# diag,ms=878000,channel=D4,pin=18,level=0
878013598,D4,2091,14003,OK
878027598,D4,2090,14000,OK
878041598,D4,2091,13998,OK
878055598,D4,2091,14000,OK
878069598,D4,2091,14017,OK
878083598,D4,2091,13986,OK
878097598,D4,2091,13999,OK
878111598,D4,2091,14004,OK
878125598,D4,2090,14000,OK
878139598,D4,2090,13999,OK
878153598,D4,2090,13999,OK
878167598,D4,2090,14004,OK
878181598,D4,2090,13999,OK
878195598,D4,2090,13999,OK
878209598,D4,2090,14004,OK
878223598,D4,2090,13999,OK
878237598,D4,2091,13999,OK
878251598,D4,2091,13999,OK
