287816602,D4,1005,20086,OK
287836602,D4,1004,20087,OK
287857602,D4,1004,20086,OK
287877602,D4,1004,20086,OK
287897602,D4,1004,20086,OK
287917602,D4,1005,20086,OK
287937602,D4,1005,20086,OK
287957602,D4,1005,20086,OK
287977602,D4,1005,20086,OK
287997602,D4,1005,20086,OK
# diag,ms=288000,channel=D4,pin=18,level=0
288017602,D4,1005,20086,OK
288037602,D4,1005,20086,OK
288057602,D4,1005,20086,OK
288078602,D4,1003,20088,OK
288098602,D4,1004,20085,OK
288118602,D4,1004,20086,OK
288138602,D4,1004,20086,OK
288158602,D4,1004,20086,OK
288178602,D4,1004,20086,OK
288198602,D4,1004,20086,OK
288218602,D4,1004,20086,OK
288238602,D4,1004,20086,OK
288258602,D4,1005,20086,OK
288278602,D4,1005,20086,OK
288298602,D4,1005,20086,OK
288309601,D4,12030,20086,OUT_OF_RANGE
288319602,D4,1005,20086,OK
288339602,D4,1005,20086,OK
288359602,D4,1005,20086,OK
288379602,D4,1005,20086,OK
288399602,D4,1005,20086,OK
288419602,D4,1005,20086,OK
288430602,D4,11761,20086,OUT_OF_RANGE
288439602,D4,1005,20086,OK
288459602,D4,1004,20087,OK
288479602,D4,1004,20086,OK
288499602,D4,1004,20086,OK
288519602,D4,1004,20086,OK
288539607,D4,1006,20088,OK
288560602,D4,1005,20084,OK
288580602,D4,1005,20086,OK
288600602,D4,1005,20086,OK
288620602,D4,1005,20086,OK
288640602,D4,1005,20086,OK
288660602,D4,1005,20086,OK
288680602,D4,1005,20086,OK
288700602,D4,1005,20086,OK
288720602,D4,1005,20086,OK
288740602,D4,1004,20087,OK
288760602,D4,1004,20086,OK
288781602,D4,1004,20086,OK
288801602,D4,1004,20086,OK
288821602,D4,1004,20086,OK
288841602,D4,1004,20086,OK
288861602,D4,1004,20086,OK
288881602,D4,1004,20086,OK
288901602,D4,1004,20086,OK
288921602,D4,1004,20086,OK
288941602,D4,1004,20086,OK
288961602,D4,1005,20086,OK
288981602,D4,1005,20086,OK
# diag,ms=289000,channel=D4,pin=18,level=1
289001602,D4,1005,20086,OK
289022602,D4,1005,20086,OK
289042602,D4,1005,20086,OK
289062602,D4,1005,20086,OK
289082602,D4,1005,20086,OK
289102602,D4,1005,20086,OK
289122602,D4,1005,20086,OK
289142602,D4,1004,20087,OK
289162602,D4,1004,20086,OK
289182602,D4,1004,20086,OK
289202602,D4,1004,20086,OK
289222602,D4,1004,20086,OK
289243602,D4,1004,20086,OK
289263602,D4,1005,20086,OK
289283602,D4,1005,20086,OK
289303602,D4,1005,20086,OK
289323602,D4,1004,20087,OK
289343602,D4,1004,20086,OK
289363602,D4,1004,20086,OK
289383602,D4,1004,20086,OK
289403602,D4,1004,20086,OK
289423602,D4,1004,20086,OK
289443602,D4,1005,20086,OK
289463602,D4,1005,20086,OK
289484602,D4,1005,20086,OK
289504602,D4,1005,20086,OK
289521602,D4,18245,20086,OUT_OF_RANGE
289524602,D4,1005,20086,OK
289544602,D4,1005,20086,OK
289564602,D4,1005,20086,OK
289584602,D4,1005,20086,OK
289604602,D4,1005,20086,OK
289624602,D4,1005,20086,OK
289644602,D4,1004,20087,OK
289664602,D4,1004,20086,OK
289684602,D4,1005,20091,OK
289704605,D4,1005,20087,OK
289725602,D4,1004,20086,OK
289745602,D4,1004,20086,OK
289765602,D4,1004,20086,OK
289766602,D4,2226,20086,OUT_OF_RANGE
289785602,D4,1004,20090,OK
289805602,D4,1005,20086,OK
289825602,D4,1005,20086,OK
289845602,D4,1005,20086,OK
289865602,D4,1005,20086,OK
289885602,D4,1005,20086,OK
289905602,D4,1005,20086,OK
289925602,D4,1005,20086,OK
289946602,D4,1005,20086,OK
289966602,D4,1005,20086,OK
289986602,D4,1005,20086,OK
# diag,ms=290000,channel=D4,pin=18,level=0
290006602,D4,1004,20087,OK
290026602,D4,1004,20086,OK
290046602,D4,1004,20086,OK
290066602,D4,1004,20086,OK
290086602,D4,1004,20086,OK
290106602,D4,1004,20086,OK
290126602,D4,1005,20086,OK
290146602,D4,1005,20086,OK
290166602,D4,1005,20086,OK
290187602,D4,1005,20086,OK
290207602,D4,1005,20086,OK
290227602,D4,1005,20086,OK
290247602,D4,1005,20086,OK
290267602,D4,1005,20086,OK
290287602,D4,1004,20087,OK
290307602,D4,1004,20086,OK
290327602,D4,1004,20086,OK
290347602,D4,1004,20086,OK
290367602,D4,1004,20086,OK
290387602,D4,1004,20086,OK
290408602,D4,1007,20087,OK
290428602,D4,1005,20085,OK
290448602,D4,1005,20086,OK
290468602,D4,1005,20086,OK
290488602,D4,1005,20086,OK
290508602,D4,1005,20086,OK
290528602,D4,1005,20086,OK
290548602,D4,1004,20088,OK
290568602,D4,1004,20086,OK
290588602,D4,1005,20086,OK
290608602,D4,1005,20086,OK
290628602,D4,1005,20086,OK
290649602,D4,1005,20086,OK
290669602,D4,1005,20086,OK
290689602,D4,1156,20086,OK
290709602,D4,1005,20086,OK
290729602,D4,1005,20086,OK
290749602,D4,1005,20086,OK
290769602,D4,1004,20087,OK
290789602,D4,1004,20086,OK
290809602,D4,1004,20086,OK
290829602,D4,1004,20086,OK
290849602,D4,1009,20086,OK
290869604,D4,1004,20086,OK
290890602,D4,1005,20086,OK
290910602,D4,1004,20086,OK
290930602,D4,1005,20086,OK
290950602,D4,1005,20086,OK
290970602,D4,1005,20086,OK
290990602,D4,1005,20086,OK
# diag,ms=291000,channel=D4,pin=18,level=0
291010602,D4,1005,20086,OK
291030602,D4,1005,20086,OK
291050602,D4,1007,20086,OK
291070602,D4,1005,20087,OK
291090602,D4,1004,20086,OK
291111602,D4,1004,20086,OK
291131602,D4,1004,20086,OK
291151602,D4,1004,20086,OK
291171602,D4,1005,20086,OK
291191602,D4,1005,20086,OK
291211602,D4,1005,20086,OK
291231602,D4,1005,20086,OK
291251602,D4,1005,20086,OK
291271602,D4,1005,20086,OK
291291602,D4,1005,20086,OK
291311602,D4,1005,20086,OK
291331602,D4,1005,20086,OK
291352602,D4,1005,20086,OK
291372602,D4,1004,20087,OK
291392602,D4,1004,20086,OK
291412602,D4,1004,20086,OK
291432602,D4,1004,20086,OK
291452602,D4,1004,20086,OK
291472602,D4,1005,20086,OK
291492602,D4,1005,20086,OK
291512602,D4,1005,20086,OK
291532602,D4,1005,20086,OK
291552602,D4,1005,20086,OK
291573602,D4,1004,20087,OK
291593602,D4,1005,20085,OK
291613602,D4,1005,20086,OK
291633602,D4,1005,20086,OK
291653602,D4,1005,20086,OK
291673602,D4,1005,20086,OK
291693602,D4,1004,20087,OK
291713602,D4,1004,20086,OK
291733602,D4,1004,20086,OK
291753602,D4,1004,20086,OK
291773602,D4,1005,20086,OK
291793602,D4,1005,20086,OK
291814602,D4,1005,20086,OK
291834602,D4,1005,20086,OK
291854602,D4,1005,20086,OK
291874602,D4,1005,20086,OK
291894602,D4,1005,20086,OK
291914602,D4,1005,20086,OK
291934602,D4,1005,20086,OK
291954602,D4,1005,20086,OK
291974602,D4,1005,20086,OK
291994602,D4,1004,20087,OK
# diag,ms=292000,channel=D4,pin=18,level=0
292014602,D4,1004,20086,OK
292034602,D4,1004,20086,OK
292055602,D4,1004,20086,OK
292075602,D4,1004,20086,OK
292095602,D4,1005,20086,OK
292115602,D4,1005,20086,OK
292135602,D4,1005,20086,OK
292155602,D4,1005,20086,OK
292175602,D4,1005,20086,OK
292195602,D4,1005,20086,OK
292215602,D4,1005,20086,OK
292235602,D4,1005,20086,OK
292255602,D4,1005,20086,OK
292276602,D4,1002,20089,OK
292296602,D4,1004,20084,OK
292316602,D4,1004,20086,OK
292336602,D4,1004,20086,OK
292356602,D4,1004,20086,OK
292376602,D4,1004,20086,OK
292396602,D4,1004,20086,OK
292416602,D4,1004,20086,OK
292436602,D4,1004,20086,OK
292456602,D4,1005,20086,OK
292476602,D4,1005,20086,OK
292496602,D4,1005,20086,OK
292517602,D4,1005,20086,OK
292537602,D4,1005,20086,OK
292557602,D4,1005,20086,OK
292577602,D4,1004,20089,OK
292597602,D4,1005,20086,OK
292617602,D4,1005,20086,OK
292637602,D4,1005,20086,OK
292657602,D4,1005,20086,OK
292677602,D4,1005,20086,OK
292697602,D4,1005,20086,OK
292717602,D4,1005,20086,OK
292737607,D4,1005,20088,OK
292758602,D4,1004,20085,OK
292778602,D4,1004,20086,OK
292798602,D4,1004,20086,OK
292818602,D4,1004,20086,OK
292838602,D4,1005,20086,OK
292858602,D4,1005,20086,OK
292878602,D4,1005,20086,OK
292898602,D4,1005,20086,OK
292918602,D4,1005,20086,OK
292938602,D4,1004,20087,OK
292958602,D4,1005,20085,OK
292979602,D4,1005,20086,OK
292999602,D4,1005,20086,OK
# diag,ms=293000,channel=D4,pin=18,level=0
293019602,D4,1005,20086,OK
293039602,D4,1004,20087,OK
293059602,D4,1004,20086,OK
293079602,D4,1004,20086,OK
293099602,D4,1004,20086,OK
293119602,D4,1004,20086,OK
293139602,D4,1004,20086,OK
293159602,D4,1004,20086,OK
293179602,D4,1005,20086,OK
293199602,D4,1005,20086,OK
293220602,D4,1005,20086,OK
293240602,D4,1005,20086,OK
293260602,D4,1005,20086,OK
293280602,D4,1005,20086,OK
293300602,D4,1005,20086,OK
293320602,D4,1005,20086,OK
293340602,D4,1005,20086,OK
293360602,D4,1004,20087,OK
293380602,D4,1004,20086,OK
293400602,D4,1004,20086,OK
293420602,D4,1004,20086,OK
293441602,D4,1007,20087,OK
293461602,D4,1004,20085,OK
293481602,D4,1005,20086,OK
293501602,D4,1005,20086,OK
293521602,D4,1005,20086,OK
293541602,D4,1005,20086,OK
293561602,D4,1005,20086,OK
293581602,D4,1004,20087,OK
293601602,D4,1004,20086,OK
293621602,D4,1004,20086,OK
